,blockHash,blockNumber,timestamp,blockReward,blockMevReward,producerReward,feeRecipient,gasLimit,gasUsed,baseFee,txCount,internalTxCount,uncleCount,parentHash,uncleHash,difficulty,posConsensus,relay,consensusAlgorithm,tag,builderPubkey,producerFeeRecipient
49,0xb511270de402f31c9c9eb08415f9dd2c3ae1d3980b8785862c9423b66dcb8154,16158341,1670723963,42498475691430098,0,42498475691430098,0x388c818ca8b9251b393131c08a736a67ccb19297,30000000,29979312,10982950475,131,62,0,0x3c5b302a71a36eb37bd47faad9c7f900579ce3febdb315d48fa03cf51d9abdb9,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158341, 'proposerIndex': 190241, 'slot': 5324995, 'epoch': 166406, 'finalized': True}",,pos,,,
50,0x3c5b302a71a36eb37bd47faad9c7f900579ce3febdb315d48fa03cf51d9abdb9,16158340,1670723951,3619140164870015,0,3619140164870015,0x378cdc4e9e9bccd7aeda011888ecf6a8528271fb,30000000,1778223,12342910567,26,18,0,0xbee72e2d41c1b18b6c4305c4241d26434a91decc7fa60195107b455c7e0bb183,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158340, 'proposerIndex': 397757, 'slot': 5324994, 'epoch': 166406, 'finalized': True}",,pos,,,
51,0xbee72e2d41c1b18b6c4305c4241d26434a91decc7fa60195107b455c7e0bb183,16158339,1670723939,22326035780102381,22326035780102381,22326035780102381,0xe688b84b23f322a994a53dbf8e15fa82cdb71127,30000000,11802165,12680837448,134,53,0,0x2f7f6613355889e1225baa3574b560af7a0158eb6ef460274fb1569ba4c694b1,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158339, 'proposerIndex': 164651, 'slot': 5324993, 'epoch': 166406, 'finalized': True}","{'tag': 'blocknative-relay', 'builderPubkey': '0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246', 'producerFeeRecipient': '0xe688b84b23f322a994a53dbf8e15fa82cdb71127'}",pos,blocknative-relay,0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246,0xe688b84b23f322a994a53dbf8e15fa82cdb71127
52,0x2f7f6613355889e1225baa3574b560af7a0158eb6ef460274fb1569ba4c694b1,16158338,1670723927,16989072101039460,0,16989072101039460,0x535b918f3724001fd6fb52fcc6cbc220592990a3,30000000,11090128,13107923300,95,56,0,0xe9b860276098cf4a9b32519ce63b092aaa2a9b588966a919345ca4ac63b0852d,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158338, 'proposerIndex': 189255, 'slot': 5324992, 'epoch': 166406, 'finalized': True}",,pos,,,
53,0xe9b860276098cf4a9b32519ce63b092aaa2a9b588966a919345ca4ac63b0852d,16158337,1670723915,28414739568153845,28261019794372278,28261019794372278,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,30000000,26441272,11966947460,108,52,0,0x6c857f468ab2e1ddf8ad9db2dba1f3d4a13872a2770c36698e55a1bffa7e4652,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158337, 'proposerIndex': 465069, 'slot': 5324991, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27', 'producerFeeRecipient': '0xe455036e2f3a26df7014b7dbf6cedbbf81433478'}",pos,flashbots-relay,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,0xe455036e2f3a26df7014b7dbf6cedbbf81433478
54,0x6c857f468ab2e1ddf8ad9db2dba1f3d4a13872a2770c36698e55a1bffa7e4652,16158336,1670723903,13543016780613681,44504220312795791,44504220312795791,0x473780deaf4a2ac070bbba936b0cdefe7f267dfc,30000000,7579109,12755774210,83,49,0,0xb12583cd621ca870b3ad36f428d299d1c7d8e7431baa34d338f9d6a8a8558cab,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158336, 'proposerIndex': 401172, 'slot': 5324990, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9', 'producerFeeRecipient': '0x0d22e6a9a418f04b8b6296878439f68fa5abfac6'}",pos,flashbots-relay,0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9,0x0d22e6a9a418f04b8b6296878439f68fa5abfac6
55,0xb12583cd621ca870b3ad36f428d299d1c7d8e7431baa34d338f9d6a8a8558cab,16158335,1670723891,43366611868020736,0,43366611868020736,0x388c818ca8b9251b393131c08a736a67ccb19297,30000000,25487317,11730587619,147,70,0,0x6d9ebb8cf066b0b54f30281db8065ca0383cee2298813cae9ded0b93ef55d8fc,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158335, 'proposerIndex': 404722, 'slot': 5324989, 'epoch': 166405, 'finalized': True}",,pos,,,
56,0x6d9ebb8cf066b0b54f30281db8065ca0383cee2298813cae9ded0b93ef55d8fc,16158334,1670723879,14090766812615799,13827611300282799,13827611300282799,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,30000000,7333124,12531214873,58,65,0,0x9c2512b69a6d5b590ef3d14b321ff4a7e6b194c139c58c3a801d9fab9ce73f30,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158334, 'proposerIndex': 275988, 'slot': 5324988, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f', 'producerFeeRecipient': '0x4675c7e5baafbffbca748158becba61ef3b0a263'}",pos,flashbots-relay,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,0x4675c7e5baafbffbca748158becba61ef3b0a263
57,0x9c2512b69a6d5b590ef3d14b321ff4a7e6b194c139c58c3a801d9fab9ce73f30,16158333,1670723867,157790623622680995,149284841298447541,149284841298447541,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,16911032,12334780209,154,102,0,0x71208b6a87189f8e0c5bfa99e7169cc97b074b09ab1b99c408ef3f531a335b67,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158333, 'proposerIndex': 40830, 'slot': 5324987, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xb8fceec09779ff758918a849bfe8ab43cea79f6a98320af0af5b030f6a7850fcc5883cb965d02efb10eed1ffa987e899', 'producerFeeRecipient': '0x0fe785d12c9b940e398bc0753f87bbdb60b4c8da'}",pos,flashbots-relay,0xb8fceec09779ff758918a849bfe8ab43cea79f6a98320af0af5b030f6a7850fcc5883cb965d02efb10eed1ffa987e899,0x0fe785d12c9b940e398bc0753f87bbdb60b4c8da
58,0x71208b6a87189f8e0c5bfa99e7169cc97b074b09ab1b99c408ef3f531a335b67,16158332,1670723855,16256036630508919,97636872767492030,97636872767492030,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,30000000,11744802,12678711169,114,68,0,0xeed47c93435949f4b65beadeeb9e33ff3f33718e9a167a8c1b4e86524684bb46,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158332, 'proposerIndex': 244769, 'slot': 5324986, 'epoch': 166405, 'finalized': True}","{'tag': 'bloxroute-max-profit-relay', 'builderPubkey': '0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347', 'producerFeeRecipient': '0x4675c7e5baafbffbca748158becba61ef3b0a263'}",pos,bloxroute-max-profit-relay,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,0x4675c7e5baafbffbca748158becba61ef3b0a263
59,0xeed47c93435949f4b65beadeeb9e33ff3f33718e9a167a8c1b4e86524684bb46,16158331,1670723843,24076250897625928,24053325948988319,24053325948988319,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,13819885,12804635691,111,109,0,0x3057b3952962a0038dde87d7d4581f6875a8cb27f1bd7707548db23066a01aec,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158331, 'proposerIndex': 362588, 'slot': 5324985, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa971c4ee4ac5d47e0fb9e16be05981bfe51458f14c06b7a020304099c23d2d9952d4254cc50f291c385d15e7cae0cf9d', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,flashbots-relay,0xa971c4ee4ac5d47e0fb9e16be05981bfe51458f14c06b7a020304099c23d2d9952d4254cc50f291c385d15e7cae0cf9d,0x388c818ca8b9251b393131c08a736a67ccb19297
60,0x3057b3952962a0038dde87d7d4581f6875a8cb27f1bd7707548db23066a01aec,16158330,1670723831,88115346173249385,90283447014167200,90283447014167200,0xfeebabe6b0418ec13b30aadf129f5dcdd4f70cea,30000000,29268815,11443880569,125,51,0,0xe8f8559c317d43546889777132e75513f28e5861ceaaac6558c92532bb4f8e89,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158330, 'proposerIndex': 371603, 'slot': 5324984, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x8ea1393f49d894ae22ec86e38d9aeb64b8336dac947e69cb8468acf510d010ce0b51b21ac3e1244bdb91c52e020ea525', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,flashbots-relay,0x8ea1393f49d894ae22ec86e38d9aeb64b8336dac947e69cb8468acf510d010ce0b51b21ac3e1244bdb91c52e020ea525,0x388c818ca8b9251b393131c08a736a67ccb19297
61,0xe8f8559c317d43546889777132e75513f28e5861ceaaac6558c92532bb4f8e89,16158329,1670723819,21766214457855091,0,21766214457855091,0x91da5bf3f8eb72724e6f50ec6c3d199c6355c59c,30000000,7145882,12245350821,72,55,0,0x1bb924362b5e0a57309a9d8d076c6388e87b7d2a0fabf832c6048e89ecb9b184,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158329, 'proposerIndex': 471775, 'slot': 5324983, 'epoch': 166405, 'finalized': True}",,pos,,,
62,0x1bb924362b5e0a57309a9d8d076c6388e87b7d2a0fabf832c6048e89ecb9b184,16158328,1670723807,35730288147327748,35730288147327748,35730288147327748,0xe688b84b23f322a994a53dbf8e15fa82cdb71127,30000000,10754769,12694441112,94,64,0,0xebeb63711e4adcfe6ede2f93532274c143821bee264d2d323a507d15ac672977,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158328, 'proposerIndex': 49767, 'slot': 5324982, 'epoch': 166405, 'finalized': True}","{'tag': 'blocknative-relay', 'builderPubkey': '0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246', 'producerFeeRecipient': '0xe688b84b23f322a994a53dbf8e15fa82cdb71127'}",pos,blocknative-relay,0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246,0xe688b84b23f322a994a53dbf8e15fa82cdb71127
63,0xebeb63711e4adcfe6ede2f93532274c143821bee264d2d323a507d15ac672977,16158327,1670723795,26656668327457900,27362187341689484,27362187341689484,0x199d5ed7f45f4ee35960cf22eade2076e95b253f,30000000,17020649,12484222515,122,113,0,0xdfe6efd25e0064b72c21667763c81666eb4e09ee7d16d9c0bf1a691bd605bf46,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158327, 'proposerIndex': 477071, 'slot': 5324981, 'epoch': 166405, 'finalized': True}","{'tag': 'bloxroute-regulated-relay', 'builderPubkey': '0x80c7311597316f871363f8395b6a8d056071d90d8eb27defd14759e8522786061b13728623452740ba05055f5ba9d3d5', 'producerFeeRecipient': '0xe35bbafa0266089f95d745d348b468622805d82b'}",pos,bloxroute-regulated-relay,0x80c7311597316f871363f8395b6a8d056071d90d8eb27defd14759e8522786061b13728623452740ba05055f5ba9d3d5,0xe35bbafa0266089f95d745d348b468622805d82b
64,0xdfe6efd25e0064b72c21667763c81666eb4e09ee7d16d9c0bf1a691bd605bf46,16158326,1670723783,39070349873971096,39365142929098596,39365142929098596,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,29983607,11098434359,180,118,0,0xf8d15dd57961f92333dc5a33123c465046f7b0dba0bed80aa424d7feea2cc427,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158326, 'proposerIndex': 230584, 'slot': 5324980, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027', 'producerFeeRecipient': '0xebec795c9c8bbd61ffc14a6662944748f299cacf'}",pos,flashbots-relay,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,0xebec795c9c8bbd61ffc14a6662944748f299cacf
65,0xf8d15dd57961f92333dc5a33123c465046f7b0dba0bed80aa424d7feea2cc427,16158325,1670723771,3175662435580368,0,3175662435580368,0xe10332741c59ced2ba96db514a9ed865ddf99b6a,30000000,1796338,12470578561,14,18,0,0xe6cfc9834e3c4513798cb98f26882642ab5e5a409b346e436a8e860b522c2a13,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158325, 'proposerIndex': 98770, 'slot': 5324979, 'epoch': 166405, 'finalized': True}",,pos,,,
66,0xe6cfc9834e3c4513798cb98f26882642ab5e5a409b346e436a8e860b522c2a13,16158324,1670723759,26372835814772827,0,26372835814772827,0xed33259a056f4fb449ffb7b7e2ecb43a9b5685bf,30000000,22336055,11752126508,112,174,0,0x101b1c2a15c78f479fd6656f3ba8c4dbadccc99d955eeb7ae978e2a56f1f9247,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158324, 'proposerIndex': 57457, 'slot': 5324978, 'epoch': 166405, 'finalized': True}",,pos,,,
67,0x101b1c2a15c78f479fd6656f3ba8c4dbadccc99d955eeb7ae978e2a56f1f9247,16158323,1670723747,14588862188816658,21912789729345570,21912789729345570,0x199d5ed7f45f4ee35960cf22eade2076e95b253f,30000000,11895294,12064259669,123,59,0,0x8be11cdbcaade94686055d10f116b48d711ce0c12060783544402e9c50e9c177,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158323, 'proposerIndex': 360054, 'slot': 5324977, 'epoch': 166405, 'finalized': True}","{'tag': 'bloxroute-regulated-relay', 'builderPubkey': '0x80c7311597316f871363f8395b6a8d056071d90d8eb27defd14759e8522786061b13728623452740ba05055f5ba9d3d5', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,bloxroute-regulated-relay,0x80c7311597316f871363f8395b6a8d056071d90d8eb27defd14759e8522786061b13728623452740ba05055f5ba9d3d5,0x388c818ca8b9251b393131c08a736a67ccb19297
68,0x8be11cdbcaade94686055d10f116b48d711ce0c12060783544402e9c50e9c177,16158322,1670723735,15404984214273224,15651736949105724,15651736949105724,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,7703086,12845355097,98,31,0,0x89a125be71eb85fc9fbcd1e5974f543553013c1eb66316ea828f272c1ad3d957,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158322, 'proposerIndex': 404188, 'slot': 5324976, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xb8fceec09779ff758918a849bfe8ab43cea79f6a98320af0af5b030f6a7850fcc5883cb965d02efb10eed1ffa987e899', 'producerFeeRecipient': '0x4675c7e5baafbffbca748158becba61ef3b0a263'}",pos,flashbots-relay,0xb8fceec09779ff758918a849bfe8ab43cea79f6a98320af0af5b030f6a7850fcc5883cb965d02efb10eed1ffa987e899,0x4675c7e5baafbffbca748158becba61ef3b0a263
69,0x89a125be71eb85fc9fbcd1e5974f543553013c1eb66316ea828f272c1ad3d957,16158321,1670723723,33768074890952152,33507876270263152,33507876270263152,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,30000000,19406097,12390410509,150,109,0,0x3bdc9a5fa4a25aa3413874644cc30f5e68c24ffa840ff03259f4040b7e1414e2,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158321, 'proposerIndex': 125613, 'slot': 5324975, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9', 'producerFeeRecipient': '0x4675c7e5baafbffbca748158becba61ef3b0a263'}",pos,flashbots-relay,0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9,0x4675c7e5baafbffbca748158becba61ef3b0a263
70,0x3bdc9a5fa4a25aa3413874644cc30f5e68c24ffa840ff03259f4040b7e1414e2,16158320,1670723711,12806069880456030,0,12806069880456030,0x388c818ca8b9251b393131c08a736a67ccb19297,30000000,8792135,13066362284,71,41,0,0x1cfaba22d51900344fa2646e77fab8076352577729c550e61374b963e3f64c39,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158320, 'proposerIndex': 440925, 'slot': 5324974, 'epoch': 166405, 'finalized': True}",,pos,,,
71,0x1cfaba22d51900344fa2646e77fab8076352577729c550e61374b963e3f64c39,16158319,1670723699,34020269672639141,38975244818003244,38975244818003244,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,30000000,18036051,12743935305,140,72,0,0x87af34b3af17a50a2bec6ab4a22acc4146e507e65551d98c7086e9edceea41b2,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158319, 'proposerIndex': 217618, 'slot': 5324973, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,flashbots-relay,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,0x388c818ca8b9251b393131c08a736a67ccb19297
72,0x87af34b3af17a50a2bec6ab4a22acc4146e507e65551d98c7086e9edceea41b2,16158318,1670723687,88996449729586461,0,88996449729586461,0x76b124ffdcdd9560fc8cb342ed2dd0b5c19a5403,30000000,29990366,11328750947,151,52,0,0x874343a6c1f40b17cbf60004e03836db8801826b2b221b58a18830b17b4c0670,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158318, 'proposerIndex': 487100, 'slot': 5324972, 'epoch': 166405, 'finalized': True}",,pos,,,
73,0x874343a6c1f40b17cbf60004e03836db8801826b2b221b58a18830b17b4c0670,16158317,1670723675,22868586956092485,72427799145485504,72427799145485504,0x473780deaf4a2ac070bbba936b0cdefe7f267dfc,30000000,7723337,12060059166,88,52,0,0x4cf4297430841cc622dca31e4cb24825c833dccc60686fc07208b42eccef8534,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158317, 'proposerIndex': 44692, 'slot': 5324971, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9', 'producerFeeRecipient': '0xffee087852cb4898e6c3532e776e68bc68b1143b'}",pos,flashbots-relay,0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9,0xffee087852cb4898e6c3532e776e68bc68b1143b
74,0x4cf4297430841cc622dca31e4cb24825c833dccc60686fc07208b42eccef8534,16158316,1670723663,67632321916210410,67353489760282286,67353489760282286,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,30000000,9761499,12610562884,93,54,0,0x52931a68a1bb980f718c9ebb542e5bff792fc4651a0988c91b6f119c82e16cfe,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158316, 'proposerIndex': 135418, 'slot': 5324970, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,flashbots-relay,0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9,0x388c818ca8b9251b393131c08a736a67ccb19297
75,0x52931a68a1bb980f718c9ebb542e5bff792fc4651a0988c91b6f119c82e16cfe,16158315,1670723651,24270515611729971,26730742046112630,26730742046112630,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,30000000,10602660,13090248494,113,59,0,0xb0a684cf56149329ca2e12026598302c14dcc4577a711e5db6ddb5bac3e6272e,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158315, 'proposerIndex': 299293, 'slot': 5324969, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27', 'producerFeeRecipient': '0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074'}",pos,flashbots-relay,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
76,0xb0a684cf56149329ca2e12026598302c14dcc4577a711e5db6ddb5bac3e6272e,16158314,1670723639,33185213279431639,32617586289816112,32617586289816112,0xbaf6dc2e647aeb6f510f9e318856a1bcd66c5e19,30000000,13636287,13240719673,144,49,0,0x7273a74a173aad238a5ac9eb40841a905405478c697efa6b50062174e2b137bf,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158314, 'proposerIndex': 75655, 'slot': 5324968, 'epoch': 166405, 'finalized': True}","{'tag': 'blocknative-relay', 'builderPubkey': '0x8000008a03ebae7d8ab2f66659bd719a698b2e74097d1e423df85e0d58571140527c15052a36c19878018aaebe8a6fea', 'producerFeeRecipient': '0xa27cef8af2b6575903b676e5644657fae96f491f'}",pos,blocknative-relay,0x8000008a03ebae7d8ab2f66659bd719a698b2e74097d1e423df85e0d58571140527c15052a36c19878018aaebe8a6fea,0xa27cef8af2b6575903b676e5644657fae96f491f
77,0x7273a74a173aad238a5ac9eb40841a905405478c697efa6b50062174e2b137bf,16158313,1670723627,23931791186071458,26819230637239147,26819230637239147,0xfeebabe6b0418ec13b30aadf129f5dcdd4f70cea,30000000,28585970,11894111042,47,27,0,0x482ed457c2dc7d7faa4d24733041ce0c864e295bb7f89c22554c7ff8d7ca228a,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158313, 'proposerIndex': 207250, 'slot': 5324967, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x8eb772d96a747ba63af7acdf92dc775a859f76a77e4c6ed124dca6360e74e4e798a75a925eb8fd0dde866317fff18ad0', 'producerFeeRecipient': '0xe688b84b23f322a994a53dbf8e15fa82cdb71127'}",pos,flashbots-relay,0x8eb772d96a747ba63af7acdf92dc775a859f76a77e4c6ed124dca6360e74e4e798a75a925eb8fd0dde866317fff18ad0,0xe688b84b23f322a994a53dbf8e15fa82cdb71127
78,0x482ed457c2dc7d7faa4d24733041ce0c864e295bb7f89c22554c7ff8d7ca228a,16158312,1670723615,26080739367091268,26467076033951237,26467076033951237,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,30000000,11474253,12254153070,127,52,0,0x01aa74e664e07c110852f21efa7c0f846d6e96ead30adc1b83c7409b8b3154b5,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158312, 'proposerIndex': 33859, 'slot': 5324966, 'epoch': 166405, 'finalized': True}","{'tag': 'bloxroute-max-profit-relay', 'builderPubkey': '0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347', 'producerFeeRecipient': '0xebec795c9c8bbd61ffc14a6662944748f299cacf'}",pos,bloxroute-max-profit-relay,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,0xebec795c9c8bbd61ffc14a6662944748f299cacf
79,0x01aa74e664e07c110852f21efa7c0f846d6e96ead30adc1b83c7409b8b3154b5,16158311,1670723603,10233622752783198,14920519461721483,14920519461721483,0xfeebabe6b0418ec13b30aadf129f5dcdd4f70cea,30000000,4623324,13414101258,39,27,0,0x8aa623959b4794e43d7bd9212b56105200a20b21c2b16e103d870ee8a32e6c12,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16158311, 'proposerIndex': 81363, 'slot': 5324965, 'epoch': 166405, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x8eb772d96a747ba63af7acdf92dc775a859f76a77e4c6ed124dca6360e74e4e798a75a925eb8fd0dde866317fff18ad0', 'producerFeeRecipient': '0xe688b84b23f322a994a53dbf8e15fa82cdb71127'}",pos,flashbots-relay,0x8eb772d96a747ba63af7acdf92dc775a859f76a77e4c6ed124dca6360e74e4e798a75a925eb8fd0dde866317fff18ad0,0xe688b84b23f322a994a53dbf8e15fa82cdb71127
